country_code,Country,year,weight,data_source,model_name,model_region,cultural_region,language,entity_id,A008,A165,E018,E025,F063,F118,F120,G006,Y002,Y003
858.0,Uruguay,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,en,gpt-4o_Uruguay_en,1.0,2.0,2.0,2.0,5.0,10.0,8.0,1.0,3.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,en,gpt-4o_Luxembourg_en,1.0,1.0,2.0,2.0,5.0,10.0,8.0,1.0,1.0,2.0
458.0,Malaysia,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,West & South Asia,en-native,gpt-4o_Malaysia_en-native,2.0,2.0,1.0,2.0,8.0,3.0,3.0,1.0,1.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,en,gpt-4o_Mexico_en,1.0,2.0,1.0,2.0,8.0,7.0,5.0,1.0,3.0,1.0
484.0,Mexico,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,es,gpt-4o_Mexico_es,2.0,2.0,1.0,2.0,10.0,10.0,5.0,1.0,3.0,1.0
586.0,Pakistan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en-native,gpt-4o_Pakistan_en-native,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
276.0,Germany,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Protestant Europe,en,gpt-4o_Germany_en,2.0,1.0,1.0,2.0,5.0,10.0,8.0,2.0,1.0,2.0
702.0,Singapore,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,West & South Asia,zh-cn,gpt-4o_Singapore_zh-cn,2.0,2.0,1.0,3.0,5.0,8.0,5.0,1.0,1.0,2.0
566.0,Nigeria,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en-native,gpt-4o_Nigeria_en-native,2.0,2.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0
446.0,Macao,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Confucian,pt,gpt-4o_Macao_pt,2.0,2.0,1.0,2.0,5.0,7.0,5.0,1.0,1.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,ar,gpt-4o_Libya_ar,2.0,2.0,1.0,2.0,10.0,2.0,5.0,1.0,1.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,ar,gpt-4o_Jordan_ar,2.0,2.0,1.0,2.0,10.0,3.0,5.0,1.0,1.0,1.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,fr,gpt-4o_Burkina Faso_fr,3.0,2.0,1.0,2.0,9.0,3.0,3.0,1.0,3.0,3.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,en,gpt-4o_Kuwait_en,1.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Protestant Europe,it,gpt-4o_Switzerland_it,2.0,1.0,1.0,2.0,5.0,10.0,8.0,2.0,1.0,2.0
112.0,Belarus,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Orthodox Europe,en,gpt-4o_Belarus_en,2.0,2.0,1.0,2.0,7.0,3.0,5.0,2.0,1.0,1.0
858.0,Uruguay,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,es,gpt-4o_Uruguay_es,2.0,2.0,1.0,2.0,5.0,10.0,8.0,2.0,3.0,2.0
466.0,Mali,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,fr,gpt-4o_Mali_fr,3.0,2.0,1.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,en,gpt-4o_Belgium_en,2.0,1.0,2.0,2.0,5.0,10.0,8.0,2.0,3.0,2.0
724.0,Spain,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,es,gpt-4o_Spain_es,2.0,2.0,1.0,2.0,3.0,10.0,7.0,1.0,3.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en,gpt-4o_Kyrgyzstan_en,2.0,2.0,1.0,2.0,9.0,3.0,5.0,1.0,1.0,3.0
446.0,Macao,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Confucian,en,gpt-4o_Macao_en,2.0,2.0,1.0,2.0,5.0,7.0,5.0,1.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,fr,gpt-4o_Luxembourg_fr,1.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,3.0,1.0
826.0,United Kingdom,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,en-native,gpt-4o_United Kingdom_en-native,2.0,1.0,2.0,1.0,5.0,10.0,7.0,2.0,3.0,1.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Protestant Europe,fr,gpt-4o_Switzerland_fr,3.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,2.0,2.0
887.0,Yemen,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,ar,gpt-4o_Yemen_ar,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
36.0,Australia,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,English-Speaking,en-native,gpt-4o_Australia_en-native,2.0,1.0,3.0,1.0,5.0,10.0,8.0,1.0,3.0,2.0
112.0,Belarus,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Orthodox Europe,ru,gpt-4o_Belarus_ru,2.0,2.0,1.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0
756.0,Switzerland,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Protestant Europe,en,gpt-4o_Switzerland_en,1.0,1.0,2.0,2.0,5.0,10.0,8.0,1.0,1.0,2.0
56.0,Belgium,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,fr,gpt-4o_Belgium_fr,1.0,1.0,1.0,2.0,5.0,10.0,8.0,2.0,3.0,1.0
152.0,Chile,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,es,gpt-4o_Chile_es,2.0,2.0,1.0,2.0,7.0,8.0,5.0,2.0,3.0,4.0
392.0,Japan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Confucian,ja,gpt-4o_Japan_ja,2.0,2.0,1.0,2.0,5.0,8.0,5.0,2.0,1.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Confucian,en-native,gpt-4o_Hong Kong_en-native,2.0,2.0,1.0,2.0,3.0,7.0,5.0,2.0,1.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,ru,gpt-4o_Kazakhstan_ru,2.0,2.0,1.0,2.0,8.0,3.0,5.0,2.0,1.0,3.0
604.0,Peru,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,es,gpt-4o_Peru_es,2.0,2.0,1.0,1.0,9.0,8.0,5.0,1.0,3.0,1.0
646.0,Rwanda,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,fr,gpt-4o_Rwanda_fr,3.0,2.0,1.0,2.0,10.0,3.0,5.0,1.0,1.0,3.0
643.0,Russia,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,ru,gpt-4o_Russia_ru,2.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,3.0
504.0,Morocco,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en,gpt-4o_Morocco_en,2.0,2.0,1.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,de,gpt-4o_Luxembourg_de,1.0,1.0,1.0,2.0,5.0,10.0,8.0,1.0,3.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en,gpt-4o_Kazakhstan_en,2.0,2.0,1.0,2.0,8.0,3.0,5.0,1.0,1.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en,gpt-4o_Tunisia_en,2.0,2.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,en,gpt-4o_Russia_en,2.0,2.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0
152.0,Chile,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,en,gpt-4o_Chile_en,2.0,2.0,1.0,2.0,8.0,7.0,5.0,1.0,3.0,1.0
372.0,Ireland,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,en-native,gpt-4o_Ireland_en-native,2.0,1.0,3.0,2.0,7.0,10.0,7.0,1.0,1.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en,gpt-4o_Lebanon_en,2.0,2.0,1.0,2.0,10.0,3.0,5.0,2.0,1.0,1.0
76.0,Brazil,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,pt,gpt-4o_Brazil_pt,2.0,2.0,1.0,1.0,8.0,10.0,5.0,2.0,1.0,1.0
218.0,Ecuador,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,es,gpt-4o_Ecuador_es,2.0,2.0,1.0,1.0,9.0,7.0,5.0,1.0,3.0,1.0
558.0,Nicaragua,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,en,gpt-4o_Nicaragua_en,2.0,2.0,1.0,2.0,10.0,5.0,3.0,1.0,1.0,1.0
710.0,South Africa,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,African-Islamic,en-native,gpt-4o_South Africa_en-native,2.0,2.0,1.0,2.0,8.0,7.0,5.0,2.0,3.0,1.0
332.0,Haiti,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,fr,gpt-4o_Haiti_fr,3.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Catholic Europe,de,gpt-4o_Austria_de,1.0,1.0,1.0,2.0,5.0,10.0,7.0,2.0,3.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,ar,gpt-4o_Palestine_ar,2.0,2.0,1.0,2.0,10.0,1.0,5.0,1.0,1.0,1.0
76.0,Brazil,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Latin America,en,gpt-4o_Brazil_en,1.0,2.0,1.0,2.0,8.0,8.0,5.0,2.0,3.0,1.0
410.0,Korea,2025,1.0,multilingual_roleplay,gpt-4o,Unknown,Unknown,en,gpt-4o_Korea_en,2.0,2.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Jordan_ar,2.0,1.0,1.0,3.0,9.0,1.0,2.0,1.0,3.0,1.0
620.0,Portugal,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,pt,doubao-1-5-pro-32k-250115_Portugal_pt,2.0,2.0,1.0,2.0,3.0,8.0,7.0,1.0,3.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Lebanon_fr,2.0,2.0,1.0,2.0,8.0,2.0,1.0,1.0,3.0,1.0
398.0,Kazakhstan,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ru,doubao-1-5-pro-32k-250115_Kazakhstan_ru,2.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0
630.0,Puerto Rico,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Puerto Rico_es,2.0,1.0,1.0,2.0,8.0,7.0,3.0,1.0,1.0,1.0
702.0,Singapore,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,West & South Asia,en-native,doubao-1-5-pro-32k-250115_Singapore_en-native,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en,doubao-1-5-pro-32k-250115_Kuwait_en,1.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
76.0,Brazil,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,en,doubao-1-5-pro-32k-250115_Brazil_en,2.0,2.0,2.0,2.0,8.0,8.0,3.0,1.0,1.0,1.0
152.0,Chile,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,en,doubao-1-5-pro-32k-250115_Chile_en,2.0,2.0,1.0,2.0,7.0,7.0,2.0,1.0,3.0,1.0
434.0,Libya,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Libya_fr,3.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,ar,doubao-1-5-pro-32k-250115_Kuwait_ar,1.0,1.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
170.0,Colombia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,en,doubao-1-5-pro-32k-250115_Colombia_en,2.0,2.0,1.0,2.0,8.0,7.0,2.0,1.0,1.0,1.0
446.0,Macao,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Confucian,en,doubao-1-5-pro-32k-250115_Macao_en,2.0,2.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0
320.0,Guatemala,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Guatemala_es,2.0,2.0,1.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0
417.0,Kyrgyzstan,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Kyrgyzstan_en,2.0,2.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0
76.0,Brazil,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,pt,doubao-1-5-pro-32k-250115_Brazil_pt,2.0,2.0,1.0,2.0,8.0,8.0,3.0,1.0,3.0,1.0
124.0,Canada,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,English-Speaking,fr,doubao-1-5-pro-32k-250115_Canada_fr,2.0,1.0,1.0,2.0,2.0,10.0,7.0,1.0,4.0,2.0
504.0,Morocco,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Morocco_fr,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,ar,doubao-1-5-pro-32k-250115_Palestine_ar,3.0,1.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,1.0
12.0,Algeria,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Algeria_fr,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0
32.0,Argentina,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Argentina_es,2.0,2.0,1.0,2.0,7.0,8.0,7.0,1.0,3.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,ru,doubao-1-5-pro-32k-250115_Russia_ru,2.0,2.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0
894.0,Zambia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en-native,doubao-1-5-pro-32k-250115_Zambia_en-native,2.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0
724.0,Spain,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,es,doubao-1-5-pro-32k-250115_Spain_es,2.0,2.0,1.0,2.0,3.0,8.0,6.0,1.0,3.0,1.0
826.0,United Kingdom,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en-native,doubao-1-5-pro-32k-250115_United Kingdom_en-native,2.0,2.0,2.0,2.0,2.0,10.0,7.0,2.0,1.0,1.0
643.0,Russia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en,doubao-1-5-pro-32k-250115_Russia_en,2.0,2.0,1.0,2.0,7.0,2.0,6.0,1.0,1.0,1.0
724.0,Spain,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,en,doubao-1-5-pro-32k-250115_Spain_en,2.0,2.0,2.0,2.0,6.0,9.0,7.0,1.0,1.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Iraq_en,2.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
442.0,Luxembourg,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,de,doubao-1-5-pro-32k-250115_Luxembourg_de,2.0,1.0,1.0,2.0,3.0,9.0,7.0,1.0,3.0,1.0
112.0,Belarus,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Orthodox Europe,ru,doubao-1-5-pro-32k-250115_Belarus_ru,2.0,2.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Lebanon_en,2.0,2.0,3.0,2.0,9.0,2.0,2.0,1.0,3.0,1.0
344.0,Hong Kong,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Confucian,zh-hk,doubao-1-5-pro-32k-250115_Hong Kong_zh-hk,2.0,2.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0,2.0
170.0,Colombia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Colombia_es,2.0,2.0,1.0,2.0,8.0,7.0,3.0,1.0,1.0,1.0
400.0,Jordan,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Jordan_fr,2.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0
414.0,Kuwait,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,fr,doubao-1-5-pro-32k-250115_Kuwait_fr,1.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
368.0,Iraq,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Iraq_fr,3.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
276.0,Germany,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Protestant Europe,en,doubao-1-5-pro-32k-250115_Germany_en,2.0,2.0,3.0,2.0,2.0,10.0,7.0,1.0,1.0,2.0
288.0,Ghana,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en-native,doubao-1-5-pro-32k-250115_Ghana_en-native,2.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0
604.0,Peru,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Peru_es,2.0,2.0,1.0,2.0,8.0,3.0,2.0,1.0,3.0,1.0
152.0,Chile,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,es,doubao-1-5-pro-32k-250115_Chile_es,2.0,2.0,1.0,2.0,7.0,7.0,3.0,1.0,3.0,1.0
332.0,Haiti,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Latin America,en,doubao-1-5-pro-32k-250115_Haiti_en,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,fr,doubao-1-5-pro-32k-250115_Palestine_fr,4.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Tunisia_ar,2.0,2.0,1.0,3.0,8.0,2.0,2.0,1.0,3.0,1.0
470.0,Malta,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en-native,doubao-1-5-pro-32k-250115_Malta_en-native,2.0,2.0,1.0,2.0,9.0,8.0,1.0,1.0,1.0,1.0
12.0,Algeria,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Algeria_ar,2.0,2.0,1.0,3.0,9.0,1.0,2.0,1.0,3.0,1.0
40.0,Austria,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,de,doubao-1-5-pro-32k-250115_Austria_de,2.0,2.0,1.0,2.0,3.0,8.0,6.0,1.0,3.0,1.0
466.0,Mali,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Mali_fr,2.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Egypt_fr,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
887.0,Yemen,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Yemen_fr,3.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
404.0,Kenya,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en-native,doubao-1-5-pro-32k-250115_Kenya_en-native,2.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0
887.0,Yemen,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Yemen_en,2.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
68.0,Bolivia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,es,doubao-1-5-pro-32k-250115_Bolivia_es,2.0,2.0,1.0,2.0,8.0,3.0,2.0,1.0,3.0,1.0
410.0,Korea,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,ko,doubao-1-5-pro-32k-250115_Korea_ko,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
56.0,Belgium,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Catholic Europe,de,doubao-1-5-pro-32k-250115_Belgium_de,2.0,1.0,1.0,2.0,3.0,9.0,7.0,2.0,3.0,1.0
112.0,Belarus,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Orthodox Europe,en,doubao-1-5-pro-32k-250115_Belarus_en,2.0,2.0,1.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0
372.0,Ireland,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en-native,doubao-1-5-pro-32k-250115_Ireland_en-native,2.0,2.0,2.0,2.0,7.0,10.0,7.0,1.0,4.0,1.0
854.0,Burkina Faso,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Burkina Faso_en,2.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0
504.0,Morocco,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Morocco_ar,2.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,3.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Tunisia_en,2.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0
788.0,Tunisia,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,fr,doubao-1-5-pro-32k-250115_Tunisia_fr,2.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,3.0,1.0
840.0,United States,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en-native,doubao-1-5-pro-32k-250115_United States_en-native,2.0,2.0,1.0,2.0,7.0,8.0,6.0,1.0,1.0,2.0
422.0,Lebanon,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Lebanon_ar,2.0,2.0,1.0,3.0,8.0,2.0,2.0,1.0,3.0,1.0
818.0,Egypt,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,en,doubao-1-5-pro-32k-250115_Egypt_en,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0
634.0,Qatar,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,African-Islamic,ar,doubao-1-5-pro-32k-250115_Qatar_ar,1.0,1.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0
446.0,Macao,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Confucian,pt,doubao-1-5-pro-32k-250115_Macao_pt,2.0,2.0,1.0,2.0,2.0,7.0,3.0,1.0,1.0,1.0
275.0,Palestine,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Unknown,en,doubao-1-5-pro-32k-250115_Palestine_en,3.0,2.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0
702.0,Singapore,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,West & South Asia,zh-cn,doubao-1-5-pro-32k-250115_Singapore_zh-cn,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0
392.0,Japan,2025,1.0,multilingual_roleplay,doubao-1-5-pro-32k-250115,Unknown,Confucian,ja,doubao-1-5-pro-32k-250115_Japan_ja,2.0,2.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0
